NZ_LT906481.1_762,GCF_900187235.1,WP_012360599_1,209,1-209,209,cog.000027,cls.001299,0
NC_010545.1_1137,GCF_000069945.1,WP_012360405_1,254,1-254,254,cog.000028,cls.000002,0
NC_020230.1_1126,GCF_000338095.1,WP_173362355_1,250,1-250,250,cog.000028,cls.000002,0
NZ_CP065982.1_855,GCF_016127095.1,WP_012360405_1,254,1-254,254,cog.000028,cls.000002,0
NZ_CP066064.1_1324,GCF_016127975.1,WP_012360405_1,254,1-254,254,cog.000028,cls.000002,0
NZ_CP066289.1_1107,GCF_016403265.1,WP_173362355_1,250,1-250,250,cog.000028,cls.000002,0
NZ_CP063191.1_813,GCF_028609845.1,WP_112769946_1,263,1-263,263,cog.000028,cls.000002,0
NZ_CP136640.1_1150,GCF_032918165.1,WP_070758094_1,254,1-254,254,cog.000028,cls.000002,0
NZ_LT906481.1_574,GCF_900187235.1,WP_012360405_1,254,1-254,254,cog.000028,cls.000002,0
NC_010545.1_1417,GCF_000069945.1,WP_012360694_1,259,1-259,259,cog.000029,cls.000002,0
NC_020230.1_1376,GCF_000338095.1,WP_012360694_1,259,1-259,259,cog.000029,cls.000002,0
NZ_CP065982.1_1109,GCF_016127095.1,WP_012360694_1,259,1-259,259,cog.000029,cls.000002,0
NZ_CP066064.1_1044,GCF_016127975.1,WP_012360694_1,259,1-259,259,cog.000029,cls.000002,0
NZ_CP066289.1_816,GCF_016403265.1,WP_012360694_1,259,1-259,259,cog.000029,cls.000002,0
NZ_CP063191.1_363,GCF_028609845.1,WP_112769999_1,258,1-258,258,cog.000029,cls.000002,0
NZ_CP136640.1_1460,GCF_032918165.1,WP_284781533_1,259,1-259,259,cog.000029,cls.000002,0
NZ_LT906481.1_854,GCF_900187235.1,WP_012360694_1,259,1-259,259,cog.000029,cls.000002,0
NC_010545.1_856,GCF_000069945.1,WP_012360120_1,235,1-235,235,cog.000030,cls.000002,0
NC_020230.1_845,GCF_000338095.1,WP_012360120_1,235,1-235,235,cog.000030,cls.000002,0
NZ_CP065982.1_570,GCF_016127095.1,WP_012360120_1,235,1-235,235,cog.000030,cls.000002,0
NZ_CP066064.1_1608,GCF_016127975.1,WP_012360120_1,235,1-235,235,cog.000030,cls.000002,0
NZ_CP066289.1_1390,GCF_016403265.1,WP_012360120_1,235,1-235,235,cog.000030,cls.000002,0
NZ_CP063191.1_1079,GCF_028609845.1,WP_112769390_1,242,1-242,242,cog.000030,cls.000002,0
NZ_CP136640.1_870,GCF_032918165.1,WP_317210183_1,235,1-235,235,cog.000030,cls.000002,0
NZ_LT906481.1_290,GCF_900187235.1,WP_012360120_1,235,1-235,235,cog.000030,cls.000002,0
NC_010545.1_1510,GCF_000069945.1,WP_012360788_1,269,1-269,269,cog.000031,cls.000002,0
NC_020230.1_1468,GCF_000338095.1,WP_012360788_1,269,1-269,269,cog.000031,cls.000002,0
NZ_CP065982.1_1202,GCF_016127095.1,WP_012360788_1,269,1-269,269,cog.000031,cls.000002,0
NZ_CP066064.1_951,GCF_016127975.1,WP_012360788_1,269,1-269,269,cog.000031,cls.000002,0
NZ_CP066289.1_721,GCF_016403265.1,WP_012360788_1,269,1-269,269,cog.000031,cls.000002,0
NZ_CP063191.1_1701,GCF_028609845.1,WP_112768827_1,264,1-264,264,cog.000031,cls.000002,0
NZ_CP136640.1_1574,GCF_032918165.1,WP_284781573_1,269,1-269,269,cog.000031,cls.000002,0
NZ_LT906481.1_948,GCF_900187235.1,WP_012360788_1,269,1-269,269,cog.000031,cls.000002,0
NC_010545.1_162,GCF_000069945.1,WP_012359428_1,575,1-575,575,cog.000032,cls.000003,0
NC_020230.1_169,GCF_000338095.1,WP_012359428_1,575,1-575,575,cog.000032,cls.000003,0
NZ_CP065982.1_1650,GCF_016127095.1,WP_012359428_1,575,1-575,575,cog.000032,cls.000003,0
NZ_CP066064.1_332,GCF_016127975.1,WP_012359428_1,575,1-575,575,cog.000032,cls.000003,0
NZ_CP066289.1_116,GCF_016403265.1,WP_012359428_1,575,1-575,575,cog.000032,cls.000003,0
NZ_CP063191.1_139,GCF_028609845.1,WP_112769189_1,577,1-577,577,cog.000032,cls.000003,0
NZ_CP136640.1_145,GCF_032918165.1,WP_317209600_1,575,1-575,575,cog.000032,cls.000003,0
NZ_LT906481.1_1562,GCF_900187235.1,WP_012359428_1,575,1-575,575,cog.000032,cls.000003,0
NC_010545.1_1635,GCF_000069945.1,WP_012360921_1,591,1-591,591,cog.000033,cls.000003,0
NC_020230.1_1588,GCF_000338095.1,WP_015381920_1,591,1-591,591,cog.000033,cls.000003,0
NZ_CP065982.1_1339,GCF_016127095.1,WP_015381920_1,591,1-591,591,cog.000033,cls.000003,0
NZ_CP066064.1_815,GCF_016127975.1,WP_012360921_1,591,1-591,591,cog.000033,cls.000003,0
NZ_CP066289.1_582,GCF_016403265.1,WP_015381920_1,591,1-591,591,cog.000033,cls.000003,0
NZ_CP063191.1_300,GCF_028609845.1,WP_112768581_1,568,1-568,568,cog.000033,cls.000003,0
NZ_CP136640.1_1681,GCF_032918165.1,WP_070759657_1,591,1-591,591,cog.000033,cls.000003,0
NZ_LT906481.1_1078,GCF_900187235.1,WP_012360921_1,591,1-591,591,cog.000033,cls.000003,0
NC_010545.1_212,GCF_000069945.1,WP_012359478_1,593,1-593,593,cog.000034,cls.000003,0
NC_020230.1_216,GCF_000338095.1,WP_012359478_1,593,1-593,593,cog.000034,cls.000003,0
NZ_CP065982.1_1602,GCF_016127095.1,WP_012359478_1,593,1-593,593,cog.000034,cls.000003,0
NZ_CP066064.1_282,GCF_016127975.1,WP_012359478_1,593,1-593,593,cog.000034,cls.000003,0
NZ_CP066289.1_68,GCF_016403265.1,WP_012359478_1,593,1-593,593,cog.000034,cls.000003,0
NZ_CP063191.1_1780,GCF_028609845.1,WP_112768513_1,612,1-612,612,cog.000034,cls.000003,0
NZ_CP136640.1_191,GCF_032918165.1,WP_317209631_1,593,1-593,593,cog.000034,cls.000003,0
NZ_LT906481.1_1612,GCF_900187235.1,WP_012359478_1,593,1-593,593,cog.000034,cls.000003,0
NC_010545.1_1442,GCF_000069945.1,WP_012360721_1,523,1-523,523,cog.000035,cls.000003,0
NC_020230.1_1401,GCF_000338095.1,WP_015381850_1,523,1-523,523,cog.000035,cls.000003,0
NZ_CP065982.1_1134,GCF_016127095.1,WP_015381850_1,523,1-523,523,cog.000035,cls.000003,0
NZ_CP066064.1_1019,GCF_016127975.1,WP_012360721_1,523,1-523,523,cog.000035,cls.000003,0
NZ_CP066289.1_791,GCF_016403265.1,WP_012360721_1,523,1-523,523,cog.000035,cls.000003,0
NZ_CP063191.1_519,GCF_028609845.1,WP_112769833_1,531,1-531,531,cog.000035,cls.000003,0
NZ_CP136640.1_1516,GCF_032918165.1,WP_317209180_1,523,1-523,523,cog.000035,cls.000003,0
NZ_LT906481.1_879,GCF_900187235.1,WP_012360721_1,523,1-523,523,cog.000035,cls.000003,0
NC_010545.1_1512,GCF_000069945.1,WP_231837639_1,325,1-325,325,cog.000036,cls.000004,0
NC_020230.1_1470,GCF_000338095.1,WP_231837639_1,325,1-325,325,cog.000036,cls.000004,0
NZ_CP065982.1_1204,GCF_016127095.1,WP_231837639_1,325,1-325,325,cog.000036,cls.000004,0
NZ_CP066064.1_949,GCF_016127975.1,WP_231837639_1,325,1-325,325,cog.000036,cls.000004,0
NZ_CP066289.1_719,GCF_016403265.1,WP_231837639_1,325,1-325,325,cog.000036,cls.000004,0
NZ_CP063191.1_1703,GCF_028609845.1,WP_238599231_1,380,1-380,380,cog.000036,cls.000004,0
NZ_CP136640.1_1576,GCF_032918165.1,WP_317209213_1,325,1-325,325,cog.000036,cls.000004,0
NZ_LT906481.1_950,GCF_900187235.1,WP_231837639_1,325,1-325,325,cog.000036,cls.000004,0
NC_010545.1_1475,GCF_000069945.1,WP_012360754_1,521,1-521,521,cog.000037,cls.000005,0
NC_020230.1_1433,GCF_000338095.1,WP_015381874_1,521,1-521,521,cog.000037,cls.000005,0
NZ_CP065982.1_1167,GCF_016127095.1,WP_015381874_1,521,1-521,521,cog.000037,cls.000005,0
NZ_CP066064.1_986,GCF_016127975.1,WP_012360754_1,521,1-521,521,cog.000037,cls.000005,0
NZ_CP066289.1_757,GCF_016403265.1,WP_012360754_1,521,1-521,521,cog.000037,cls.000005,0
NZ_CP063191.1_478,GCF_028609845.1,WP_112770329_1,558,1-558,558,cog.000037,cls.000005,0
NZ_CP136640.1_1549,GCF_032918165.1,WP_317209196_1,521,1-521,521,cog.000037,cls.000005,0
NZ_LT906481.1_912,GCF_900187235.1,WP_012360754_1,521,1-521,521,cog.000037,cls.000005,0
NC_010545.1_588,GCF_000069945.1,WP_012359847_1,532,1-532,532,cog.000038,cls.000005,0
NC_020230.1_568,GCF_000338095.1,WP_015381394_1,532,1-532,532,cog.000038,cls.000005,0
NZ_CP065982.1_287,GCF_016127095.1,WP_015381394_1,532,1-532,532,cog.000038,cls.000005,0
NZ_CP066064.1_1877,GCF_016127975.1,WP_012359847_1,532,1-532,532,cog.000038,cls.000005,0
NZ_CP066289.1_1659,GCF_016403265.1,WP_012359847_1,532,1-532,532,cog.000038,cls.000005,0
NZ_CP063191.1_1446,GCF_028609845.1,WP_112770094_1,537,1-537,537,cog.000038,cls.000005,0
NZ_CP136640.1_594,GCF_032918165.1,WP_070761836_1,532,1-532,532,cog.000038,cls.000005,0
NZ_LT906481.1_20,GCF_900187235.1,WP_012359847_1,532,1-532,532,cog.000038,cls.000005,0
NC_010545.1_1705,GCF_000069945.1,WP_012360991_1,468,1-468,468,cog.000039,cls.000005,0
NC_020230.1_1655,GCF_000338095.1,WP_012360991_1,468,1-468,468,cog.000039,cls.000005,0
NZ_CP065982.1_1408,GCF_016127095.1,WP_012360991_1,468,1-468,468,cog.000039,cls.000005,0
NZ_CP066064.1_745,GCF_016127975.1,WP_012360991_1,468,1-468,468,cog.000039,cls.000005,0
NZ_CP066289.1_512,GCF_016403265.1,WP_200973830_1,468,1-468,468,cog.000039,cls.000005,0
NZ_CP063191.1_44,GCF_028609845.1,WP_112769458_1,467,1-467,467,cog.000039,cls.000005,0
NZ_CP136640.1_1746,GCF_032918165.1,WP_317209345_1,468,1-468,468,cog.000039,cls.000005,0
NZ_LT906481.1_1148,GCF_900187235.1,WP_012360991_1,468,1-468,468,cog.000039,cls.000005,0
NC_010545.1_1614,GCF_000069945.1,WP_012360899_1,233,1-233,233,cog.000040,cls.000006,0
NC_020230.1_1567,GCF_000338095.1,WP_015381917_1,233,1-233,233,cog.000040,cls.000006,0
NZ_CP065982.1_1318,GCF_016127095.1,WP_015381917_1,233,1-233,233,cog.000040,cls.000006,0
NZ_CP066064.1_836,GCF_016127975.1,WP_012360899_1,233,1-233,233,cog.000040,cls.000006,0
NZ_CP066289.1_603,GCF_016403265.1,WP_012360899_1,233,1-233,233,cog.000040,cls.000006,0
NZ_CP063191.1_324,GCF_028609845.1,WP_238599212_1,236,1-236,236,cog.000040,cls.000006,0
NZ_CP136640.1_1660,GCF_032918165.1,WP_317209288_1,233,1-233,233,cog.000040,cls.000006,0
NZ_LT906481.1_1057,GCF_900187235.1,WP_012360899_1,233,1-233,233,cog.000040,cls.000006,0
NC_010545.1_820,GCF_000069945.1,WP_012360083_1,257,1-257,257,cog.000041,cls.000006,0
NC_020230.1_809,GCF_000338095.1,WP_015381551_1,257,1-257,257,cog.000041,cls.000006,0
NZ_CP065982.1_534,GCF_016127095.1,WP_015381551_1,257,1-257,257,cog.000041,cls.000006,0
NZ_CP066064.1_1644,GCF_016127975.1,WP_012360083_1,257,1-257,257,cog.000041,cls.000006,0
NZ_CP066289.1_1426,GCF_016403265.1,WP_015381551_1,257,1-257,257,cog.000041,cls.000006,0
NZ_CP063191.1_1134,GCF_028609845.1,WP_112770291_1,248,1-248,248,cog.000041,cls.000006,0
NZ_CP136640.1_834,GCF_032918165.1,WP_317210160_1,257,1-257,257,cog.000041,cls.000006,0
NZ_LT906481.1_254,GCF_900187235.1,WP_012360083_1,257,1-257,257,cog.000041,cls.000006,0
NC_010545.1_1469,GCF_000069945.1,WP_012360747_1,229,1-229,229,cog.000042,cls.000006,0
NC_020230.1_1427,GCF_000338095.1,WP_015381868_1,229,1-229,229,cog.000042,cls.000006,0
NZ_CP065982.1_1161,GCF_016127095.1,WP_015381868_1,229,1-229,229,cog.000042,cls.000006,0
NZ_CP066064.1_992,GCF_016127975.1,WP_012360747_1,229,1-229,229,cog.000042,cls.000006,0
NZ_CP066289.1_763,GCF_016403265.1,WP_015381868_1,229,1-229,229,cog.000042,cls.000006,0
NZ_CP063191.1_485,GCF_028609845.1,WP_112769384_1,229,1-229,229,cog.000042,cls.000006,0
NZ_CP136640.1_1543,GCF_032918165.1,WP_015381868_1,229,1-229,229,cog.000042,cls.000006,0
NZ_LT906481.1_906,GCF_900187235.1,WP_012360747_1,229,1-229,229,cog.000042,cls.000006,0
NC_010545.1_476,GCF_000069945.1,WP_012359733_1,226,1-226,226,cog.000043,cls.000007,0
NC_020230.1_466,GCF_000338095.1,WP_012359733_1,226,1-226,226,cog.000043,cls.000007,0
NZ_CP065982.1_185,GCF_016127095.1,WP_012359733_1,226,1-226,226,cog.000043,cls.000007,0
NZ_CP066064.1_16,GCF_016127975.1,WP_012359733_1,226,1-226,226,cog.000043,cls.000007,0
NZ_CP066289.1_1771,GCF_016403265.1,WP_012359733_1,226,1-226,226,cog.000043,cls.000007,0
NZ_CP063191.1_1558,GCF_028609845.1,WP_112769987_1,224,1-224,224,cog.000043,cls.000007,0
NZ_CP136640.1_439,GCF_032918165.1,WP_070758285_1,226,1-226,226,cog.000043,cls.000007,0
NZ_LT906481.1_1877,GCF_900187235.1,WP_012359733_1,226,1-226,226,cog.000043,cls.000007,0
NC_010545.1_1591,GCF_000069945.1,WP_070759720_1,235,1-235,235,cog.000044,cls.000007,0
NC_020230.1_1546,GCF_000338095.1,WP_070759720_1,235,1-235,235,cog.000044,cls.000007,0
NZ_CP065982.1_1295,GCF_016127095.1,WP_070759720_1,235,1-235,235,cog.000044,cls.000007,0
NZ_CP066064.1_858,GCF_016127975.1,WP_070759720_1,235,1-235,235,cog.000044,cls.000007,0
NZ_CP066289.1_625,GCF_016403265.1,WP_070759720_1,235,1-235,235,cog.000044,cls.000007,0
NZ_CP063191.1_336,GCF_028609845.1,WP_112770349_1,235,1-235,235,cog.000044,cls.000007,0
NZ_CP136640.1_1648,GCF_032918165.1,WP_070759720_1,235,1-235,235,cog.000044,cls.000007,0
NZ_LT906481.1_1034,GCF_900187235.1,WP_070759720_1,235,1-235,235,cog.000044,cls.000007,0
NC_010545.1_1411,GCF_000069945.1,WP_012360688_1,227,1-227,227,cog.000045,cls.000007,0
NC_020230.1_1370,GCF_000338095.1,WP_012360688_1,227,1-227,227,cog.000045,cls.000007,0
NZ_CP065982.1_1103,GCF_016127095.1,WP_012360688_1,227,1-227,227,cog.000045,cls.000007,0
NZ_CP066064.1_1050,GCF_016127975.1,WP_012360688_1,227,1-227,227,cog.000045,cls.000007,0
NZ_CP066289.1_822,GCF_016403265.1,WP_200973886_1,227,1-227,227,cog.000045,cls.000007,0
NZ_CP063191.1_358,GCF_028609845.1,WP_112769994_1,227,1-227,227,cog.000045,cls.000007,0
NZ_CP136640.1_1454,GCF_032918165.1,WP_317209165_1,227,1-227,227,cog.000045,cls.000007,0
NZ_LT906481.1_848,GCF_900187235.1,WP_012360688_1,227,1-227,227,cog.000045,cls.000007,0
NC_010545.1_991,GCF_000069945.1,WP_012360257_1,253,1-253,253,cog.000046,cls.000009,0
NC_020230.1_979,GCF_000338095.1,WP_015381630_1,253,1-253,253,cog.000046,cls.000009,0
NZ_CP065982.1_706,GCF_016127095.1,WP_015381630_1,253,1-253,253,cog.000046,cls.000009,0
NZ_CP066064.1_1472,GCF_016127975.1,WP_012360257_1,253,1-253,253,cog.000046,cls.000009,0
NZ_CP066289.1_1254,GCF_016403265.1,WP_015381630_1,253,1-253,253,cog.000046,cls.000009,0
NZ_CP063191.1_945,GCF_028609845.1,WP_112769932_1,252,1-252,252,cog.000046,cls.000009,0
NZ_CP136640.1_1002,GCF_032918165.1,WP_070758909_1,253,1-253,253,cog.000046,cls.000009,0
NZ_LT906481.1_426,GCF_900187235.1,WP_012360257_1,253,1-253,253,cog.000046,cls.000009,0
NC_010545.1_430,GCF_000069945.1,WP_173362332_1,247,1-247,247,cog.000047,cls.000009,0
NC_020230.1_420,GCF_000338095.1,WP_173362332_1,247,1-247,247,cog.000047,cls.000009,0
NZ_CP065982.1_139,GCF_016127095.1,WP_173362332_1,247,1-247,247,cog.000047,cls.000009,0
NZ_CP066064.1_62,GCF_016127975.1,WP_173362332_1,247,1-247,247,cog.000047,cls.000009,0
NZ_CP066289.1_1817,GCF_016403265.1,WP_173362332_1,247,1-247,247,cog.000047,cls.000009,0
NZ_CP063191.1_1612,GCF_028609845.1,WP_112768706_1,295,1-295,295,cog.000047,cls.000009,0
NZ_CP136640.1_395,GCF_032918165.1,WP_317210287_1,247,1-247,247,cog.000047,cls.000009,0
NZ_LT906481.1_1832,GCF_900187235.1,WP_173362332_1,247,1-247,247,cog.000047,cls.000009,0
NC_010545.1_1545,GCF_000069945.1,WP_012360823_1,256,1-256,256,cog.000048,cls.000009,0
NC_020230.1_1502,GCF_000338095.1,WP_012360823_1,256,1-256,256,cog.000048,cls.000009,0
NZ_CP065982.1_1252,GCF_016127095.1,WP_012360823_1,256,1-256,256,cog.000048,cls.000009,0
NZ_CP066064.1_904,GCF_016127975.1,WP_012360823_1,256,1-256,256,cog.000048,cls.000009,0
NZ_CP066289.1_670,GCF_016403265.1,WP_012360823_1,256,1-256,256,cog.000048,cls.000009,0
NZ_CP063191.1_377,GCF_028609845.1,WP_112770325_1,252,1-252,252,cog.000048,cls.000009,0
NZ_CP136640.1_1608,GCF_032918165.1,WP_317209244_1,256,1-256,256,cog.000048,cls.000009,0
NZ_LT906481.1_988,GCF_900187235.1,WP_012360823_1,256,1-256,256,cog.000048,cls.000009,0
NC_010545.1_823,GCF_000069945.1,WP_173362340_1,216,1-216,216,cog.000049,cls.000010,0
NC_020230.1_812,GCF_000338095.1,WP_187289748_1,216,1-216,216,cog.000049,cls.000010,0
NZ_CP065982.1_537,GCF_016127095.1,WP_187289748_1,216,1-216,216,cog.000049,cls.000010,0
NZ_CP066064.1_1641,GCF_016127975.1,WP_173362340_1,216,1-216,216,cog.000049,cls.000010,0
NZ_CP066289.1_1423,GCF_016403265.1,WP_187289748_1,216,1-216,216,cog.000049,cls.000010,0
NZ_CP063191.1_1131,GCF_028609845.1,WP_112770214_1,237,1-237,237,cog.000049,cls.000010,0
NZ_CP136640.1_837,GCF_032918165.1,WP_210398518_1,216,1-216,216,cog.000049,cls.000010,0
NZ_LT906481.1_257,GCF_900187235.1,WP_173362340_1,216,1-216,216,cog.000049,cls.000010,0
NC_010545.1_460,GCF_000069945.1,WP_012359717_1,264,1-264,264,cog.000050,cls.000010,0
NC_020230.1_450,GCF_000338095.1,WP_015381327_1,264,1-264,264,cog.000050,cls.000010,0
NZ_CP065982.1_169,GCF_016127095.1,WP_015381327_1,264,1-264,264,cog.000050,cls.000010,0
NZ_CP066064.1_32,GCF_016127975.1,WP_012359717_1,264,1-264,264,cog.000050,cls.000010,0
NZ_CP066289.1_1787,GCF_016403265.1,WP_012359717_1,264,1-264,264,cog.000050,cls.000010,0
NZ_CP063191.1_1582,GCF_028609845.1,WP_112768746_1,240,1-240,240,cog.000050,cls.000010,0
NZ_CP136640.1_423,GCF_032918165.1,WP_317210290_1,264,1-264,264,cog.000050,cls.000010,0
NZ_LT906481.1_1862,GCF_900187235.1,WP_012359717_1,264,1-264,264,cog.000050,cls.000010,0
NC_010545.1_1269,GCF_000069945.1,WP_012360541_1,446,1-446,446,cog.000051,cls.000011,0
NC_020230.1_1261,GCF_000338095.1,WP_015381755_1,446,1-446,446,cog.000051,cls.000011,0
NZ_CP065982.1_991,GCF_016127095.1,WP_015381755_1,446,1-446,446,cog.000051,cls.000011,0
NZ_CP066064.1_1191,GCF_016127975.1,WP_012360541_1,446,1-446,446,cog.000051,cls.000011,0
NZ_CP066289.1_967,GCF_016403265.1,WP_015381755_1,446,1-446,446,cog.000051,cls.000011,0
NZ_CP063191.1_704,GCF_028609845.1,WP_112768946_1,446,1-446,446,cog.000051,cls.000011,0
NZ_CP136640.1_1304,GCF_032918165.1,WP_070757708_1,446,1-446,446,cog.000051,cls.000011,0
NZ_LT906481.1_706,GCF_900187235.1,WP_012360541_1,446,1-446,446,cog.000051,cls.000011,0
NC_010545.1_1235,GCF_000069945.1,WP_012360503_1,478,1-478,478,cog.000052,cls.000011,0
NC_020230.1_1224,GCF_000338095.1,WP_015381717_1,478,1-478,478,cog.000052,cls.000011,0
NZ_CP065982.1_954,GCF_016127095.1,WP_015381717_1,478,1-478,478,cog.000052,cls.000011,0
NZ_CP066064.1_1225,GCF_016127975.1,WP_012360503_1,478,1-478,478,cog.000052,cls.000011,0
NZ_CP066289.1_1008,GCF_016403265.1,WP_148820592_1,478,1-478,478,cog.000052,cls.000011,0
NZ_CP063191.1_709,GCF_028609845.1,WP_112768951_1,478,1-478,478,cog.000052,cls.000011,0
NZ_CP136640.1_1252,GCF_032918165.1,WP_317209019_1,478,1-478,478,cog.000052,cls.000011,0
NZ_LT906481.1_673,GCF_900187235.1,WP_012360503_1,478,1-478,478,cog.000052,cls.000011,0
NC_010545.1_1638,GCF_000069945.1,WP_012360924_1,466,1-466,466,cog.000053,cls.000012,0
NC_020230.1_1591,GCF_000338095.1,WP_015381921_1,466,1-466,466,cog.000053,cls.000012,0
NZ_CP065982.1_1342,GCF_016127095.1,WP_015381921_1,466,1-466,466,cog.000053,cls.000012,0
NZ_CP066064.1_812,GCF_016127975.1,WP_012360924_1,466,1-466,466,cog.000053,cls.000012,0
NZ_CP066289.1_579,GCF_016403265.1,WP_012360924_1,466,1-466,466,cog.000053,cls.000012,0
NZ_CP063191.1_293,GCF_028609845.1,WP_112768550_1,472,1-472,472,cog.000053,cls.000012,0
NZ_CP136640.1_1684,GCF_032918165.1,WP_317209303_1,466,1-466,466,cog.000053,cls.000012,0
NZ_LT906481.1_1081,GCF_900187235.1,WP_012360924_1,466,1-466,466,cog.000053,cls.000012,0
NC_010545.1_599,GCF_000069945.1,WP_012359858_1,389,1-389,389,cog.000054,cls.000012,0
NC_020230.1_592,GCF_000338095.1,WP_012359858_1,389,1-389,389,cog.000054,cls.000012,0
NZ_CP065982.1_312,GCF_016127095.1,WP_012359858_1,389,1-389,389,cog.000054,cls.000012,0
NZ_CP066064.1_1866,GCF_016127975.1,WP_012359858_1,389,1-389,389,cog.000054,cls.000012,0
NZ_CP066289.1_1648,GCF_016403265.1,WP_012359858_1,389,1-389,389,cog.000054,cls.000012,0
NZ_CP063191.1_1433,GCF_028609845.1,WP_112770038_1,397,1-397,397,cog.000054,cls.000012,0
NZ_CP136640.1_605,GCF_032918165.1,WP_070758607_1,389,1-389,389,cog.000054,cls.000012,0
NZ_LT906481.1_31,GCF_900187235.1,WP_012359858_1,389,1-389,389,cog.000054,cls.000012,0
NC_010545.1_647,GCF_000069945.1,WP_012359906_1,389,1-389,389,cog.000055,cls.000012,0
NC_020230.1_639,GCF_000338095.1,WP_015381430_1,389,1-389,389,cog.000055,cls.000012,0
NZ_CP065982.1_362,GCF_016127095.1,WP_015381430_1,389,1-389,389,cog.000055,cls.000012,0
NZ_CP066064.1_1818,GCF_016127975.1,WP_012359906_1,389,1-389,389,cog.000055,cls.000012,0
NZ_CP066289.1_1598,GCF_016403265.1,WP_015381430_1,389,1-389,389,cog.000055,cls.000012,0
NZ_CP063191.1_1392,GCF_028609845.1,WP_112768761_1,389,1-389,389,cog.000055,cls.000012,0
NZ_CP136640.1_661,GCF_032918165.1,WP_317210047_1,389,1-389,389,cog.000055,cls.000012,0
NZ_LT906481.1_79,GCF_900187235.1,WP_012359906_1,389,1-389,389,cog.000055,cls.000012,0
NC_010545.1_1884,GCF_000069945.1,WP_012361174_1,264,1-264,264,cog.000056,cls.000013,0
NC_020230.1_1819,GCF_000338095.1,WP_012361174_1,264,1-264,264,cog.000056,cls.000013,0
NZ_CP065982.1_1734,GCF_016127095.1,WP_012361174_1,264,1-264,264,cog.000056,cls.000013,0
NZ_CP066064.1_570,GCF_016127975.1,WP_012361174_1,264,1-264,264,cog.000056,cls.000013,0
NZ_CP066289.1_350,GCF_016403265.1,WP_012361174_1,264,1-264,264,cog.000056,cls.000013,0
NZ_CP063191.1_1923,GCF_028609845.1,WP_112769096_1,263,1-263,263,cog.000056,cls.000013,0
NZ_CP136640.1_1909,GCF_032918165.1,WP_070758293_1,264,1-264,264,cog.000056,cls.000013,0
NZ_LT906481.1_1323,GCF_900187235.1,WP_012361174_1,264,1-264,264,cog.000056,cls.000013,0
NC_010545.1_711,GCF_000069945.1,WP_012359972_1,286,1-286,286,cog.000057,cls.000013,0
NC_020230.1_703,GCF_000338095.1,WP_012359972_1,286,1-286,286,cog.000057,cls.000013,0
NZ_CP065982.1_426,GCF_016127095.1,WP_012359972_1,286,1-286,286,cog.000057,cls.000013,0
NZ_CP066064.1_1754,GCF_016127975.1,WP_012359972_1,286,1-286,286,cog.000057,cls.000013,0
NZ_CP066289.1_1534,GCF_016403265.1,WP_012359972_1,286,1-286,286,cog.000057,cls.000013,0
NZ_CP063191.1_1271,GCF_028609845.1,WP_273661506_1,265,1-265,265,cog.000057,cls.000013,0
NZ_CP136640.1_725,GCF_032918165.1,WP_070759297_1,286,1-286,286,cog.000057,cls.000013,0
NZ_LT906481.1_144,GCF_900187235.1,WP_012359972_1,286,1-286,286,cog.000057,cls.000013,0
NC_010545.1_396,GCF_000069945.1,WP_012359653_1,274,1-274,274,cog.000058,cls.000013,0
NC_020230.1_385,GCF_000338095.1,WP_015381292_1,274,1-274,274,cog.000058,cls.000013,0
NZ_CP065982.1_104,GCF_016127095.1,WP_015381292_1,274,1-274,274,cog.000058,cls.000013,0
NZ_CP066064.1_96,GCF_016127975.1,WP_012359653_1,274,1-274,274,cog.000058,cls.000013,0
NZ_CP066289.1_1852,GCF_016403265.1,WP_015381292_1,274,1-274,274,cog.000058,cls.000013,0
NZ_CP063191.1_69,GCF_028609845.1,WP_112770293_1,271,1-271,271,cog.000058,cls.000013,0
NZ_CP136640.1_361,GCF_032918165.1,WP_317209746_1,274,1-274,274,cog.000058,cls.000013,0
NZ_LT906481.1_1798,GCF_900187235.1,WP_012359653_1,274,1-274,274,cog.000058,cls.000013,0
NC_010545.1_992,GCF_000069945.1,WP_012360258_1,415,1-415,415,cog.000059,cls.000014,0
NC_020230.1_980,GCF_000338095.1,WP_015381631_1,415,1-415,415,cog.000059,cls.000014,0
NZ_CP065982.1_707,GCF_016127095.1,WP_015381631_1,415,1-415,415,cog.000059,cls.000014,0
NZ_CP066064.1_1471,GCF_016127975.1,WP_012360258_1,415,1-415,415,cog.000059,cls.000014,0
NZ_CP066289.1_1253,GCF_016403265.1,WP_015381631_1,415,1-415,415,cog.000059,cls.000014,0
NZ_CP063191.1_944,GCF_028609845.1,WP_112769931_1,427,1-427,427,cog.000059,cls.000014,0
NZ_CP136640.1_1003,GCF_032918165.1,WP_284780180_1,415,1-415,415,cog.000059,cls.000014,0
NZ_LT906481.1_427,GCF_900187235.1,WP_012360258_1,415,1-415,415,cog.000059,cls.000014,0
NC_010545.1_717,GCF_000069945.1,WP_012359978_1,395,1-395,395,cog.000060,cls.000014,0
NC_020230.1_709,GCF_000338095.1,WP_015381459_1,395,1-395,395,cog.000060,cls.000014,0
